0.027162	-0.0267187	5.17117	5.10086
0.0261764	-0.0254046	5.17281	5.10053
0.0261764	-0.0260616	5.17281	5.10086
0.0268335	-0.025076	5.17347	5.10218
0.0265049	-0.0247475	5.1738	5.10152
0.0268335	-0.025076	5.17314	5.10086
0.0268335	-0.0254046	5.1738	5.10415
0.0265049	-0.025076	5.17413	5.10678
0.027162	-0.025076	5.17249	5.10743
0.027162	-0.0247475	5.17249	5.10579
0.0212483	-0.0178481	5.17281	5.10283
0.0212483	-0.0178481	5.1738	5.10086
0.0212483	-0.0181767	5.17446	5.10086
0.0205912	-0.0181767	5.17413	5.10316
0.0209197	-0.0188337	5.17413	5.10448
0.0222339	-0.0175196	5.17347	5.10382
0.0212483	-0.0181767	5.17183	5.10283
0.0205912	-0.0175196	5.17281	5.10349
0.0205912	-0.0185052	5.17479	5.10283
0.0209197	-0.0181767	5.17741	5.10218
0.0209197	-0.0181767	5.17774	5.10053
0.0202626	-0.0181767	5.17643	5.10053
0.0212483	-0.0181767	5.17544	5.10086
0.0205912	-0.0175196	5.17873	5.10185
0.0202626	-0.0181767	5.18267	5.10513
0.0205912	-0.0178481	5.18234	5.10645
0.0209197	-0.0185052	5.18037	5.10415
0.0202626	-0.0181767	5.1807	5.10119
0.0209197	-0.0181767	5.18037	5.09922
0.0199341	-0.0185052	5.1784	5.09889
0.0202626	-0.0181767	5.17741	5.09955
0.0205912	-0.0178481	5.1784	5.10086
0.0196056	-0.0185052	5.17971	5.10053
0.0202626	-0.0178481	5.18037	5.09988
0.019277	-0.0185052	5.18037	5.09823
0.0199341	-0.0181767	5.1784	5.09922
0.0196056	-0.0188337	5.17939	5.10053
0.0189485	-0.0188337	5.18234	5.10152
0.0196056	-0.0191623	5.18267	5.10119
0.0189485	-0.0191623	5.18169	5.10218
0.0196056	-0.0185052	5.18169	5.10316
0.0186199	-0.0188337	5.18234	5.10316
0.0189485	-0.0198194	5.18399	5.10382
0.0179629	-0.0188337	5.18497	5.10251
0.0196056	-0.0191623	5.18431	5.10086
0.0186199	-0.0194908	5.18333	5.09988
0.0189485	-0.0198194	5.18497	5.09955
0.0186199	-0.0188337	5.18563	5.10086
0.0186199	-0.0194908	5.18399	5.10283
0.0189485	-0.0194908	5.18366	5.10316
0.0182914	-0.0198194	5.18333	5.10349
0.0182914	-0.0194908	5.18333	5.10513
0.0182914	-0.0204765	5.18333	5.10415
0.0179629	-0.0201479	5.18497	5.10316
0.0176343	-0.0201479	5.1876	5.10448
0.0179629	-0.0198194	5.1876	5.10481
0.0179629	-0.0198194	5.1876	5.10218
0.0179629	-0.0194908	5.18629	5.10119
0.0176343	-0.0194908	5.1853	5.10053
0.0179629	-0.0194908	5.18563	5.09889
0.019277	-0.0191623	5.1876	5.09922
0.0202626	-0.0185052	5.18891	5.10119
0.019277	-0.0198194	5.18924	5.10448
0.0196056	-0.0188337	5.19023	5.10579
0.019277	-0.0191623	5.19253	5.10349
0.0199341	-0.0185052	5.19253	5.10185
0.0202626	-0.0178481	5.19023	5.10218
0.0212483	-0.017191	5.19023	5.10316
0.0212483	-0.017191	5.19253	5.10349
0.0215768	-0.017191	5.19483	5.10382
0.0215768	-0.017191	5.19548	5.10251
0.0219054	-0.0168625	5.19351	5.10283
0.0212483	-0.0168625	5.19121	5.10448
0.0212483	-0.0168625	5.19023	5.10513
0.0222339	-0.0168625	5.19121	5.10481
0.0215768	-0.0162054	5.19154	5.10415
0.0212483	-0.0168625	5.19088	5.10283
0.0212483	-0.016534	5.1922	5.10316
0.0215768	-0.016534	5.1945	5.10283
0.0209197	-0.016534	5.1968	5.10481
0.0209197	-0.0168625	5.19647	5.10481
0.022891	-0.0162054	5.1945	5.10251
0.0215768	-0.0162054	5.19548	5.09922
0.0215768	-0.0162054	5.1945	5.09889
0.0215768	-0.016534	5.19318	5.10021
0.0219054	-0.0152198	5.19417	5.10185
0.0215768	-0.016534	5.19516	5.10316
0.0219054	-0.0168625	5.19483	5.10382
0.0215768	-0.0168625	5.19581	5.10349
0.0225624	-0.0162054	5.19614	5.10349
0.0215768	-0.0168625	5.19746	5.10448
0.0212483	-0.016534	5.19844	5.10513
0.0205912	-0.0162054	5.19976	5.10349
0.0222339	-0.0162054	5.20008	5.10119
0.0215768	-0.0168625	5.20206	5.10283
0.0212483	-0.0168625	5.20337	5.10481
0.0215768	-0.016534	5.20271	5.10448
0.0215768	-0.0168625	5.19778	5.10349
0.0205912	-0.0168625	5.19581	5.10119
0.0202626	-0.0168625	5.19516	5.09889
0.0209197	-0.0168625	5.19877	5.09922
0.0205912	-0.017191	5.20008	5.10119
0.0202626	-0.0175196	5.20173	5.10382
0.0202626	-0.017191	5.20271	5.10415
0.0205912	-0.0178481	5.20107	5.10218
0.0202626	-0.0178481	5.19811	5.10152
0.0202626	-0.0178481	5.20041	5.10086
0.0199341	-0.0168625	5.20468	5.10152
0.0205912	-0.0185052	5.20863	5.10185
0.0205912	-0.0188337	5.20896	5.10316
0.0202626	-0.0178481	5.20633	5.10316
0.0196056	-0.017191	5.20403	5.10349
0.0196056	-0.0181767	5.20436	5.10513
0.0199341	-0.0178481	5.206	5.10546
0.0199341	-0.0181767	5.20698	5.10481
0.019277	-0.0185052	5.20666	5.10349
0.0199341	-0.0188337	5.20337	5.10152
0.0196056	-0.0181767	5.20041	5.10185
0.0186199	-0.0188337	5.20271	5.10316
0.019277	-0.0191623	5.20567	5.10152
0.0186199	-0.0194908	5.20731	5.09823
0.0189485	-0.0194908	5.20731	5.09791
0.0196056	-0.0188337	5.20666	5.09955
0.019277	-0.0191623	5.20501	5.10218
0.0189485	-0.0188337	5.20468	5.10382
0.0182914	-0.0198194	5.20436	5.10513
0.0176343	-0.0211335	5.20666	5.10546
0.0179629	-0.0204765	5.20633	5.10415
0.0182914	-0.0211335	5.20337	5.10119
0.0169772	-0.0214621	5.2037	5.10119
0.0173058	-0.0201479	5.206	5.10251
0.0166487	-0.020805	5.20764	5.10415
0.0169772	-0.020805	5.20764	5.10481
0.0166487	-0.0214621	5.20928	5.10316
0.0163202	-0.0214621	5.21093	5.10185
0.0163202	-0.0211335	5.21158	5.10316
0.0166487	-0.0214621	5.21125	5.10546
0.0159916	-0.0211335	5.2129	5.10513
0.0163202	-0.0217906	5.21224	5.10283
0.0163202	-0.0211335	5.20994	5.10283
0.0169772	-0.0217906	5.20896	5.10316
0.0173058	-0.0217906	5.20961	5.10481
0.0176343	-0.0211335	5.21224	5.10678
0.0173058	-0.020805	5.2129	5.10448
0.0182914	-0.020805	5.21027	5.10119
0.0176343	-0.0204765	5.2106	5.10021
0.0173058	-0.020805	5.21191	5.10021
0.0186199	-0.0204765	5.21487	5.10053
0.0176343	-0.0204765	5.21585	5.10119
0.0182914	-0.020805	5.2152	5.10086
0.0182914	-0.0201479	5.21257	5.10218
0.0182914	-0.0194908	5.2106	5.10316
0.0179629	-0.0194908	5.21191	5.10283
0.0182914	-0.0201479	5.21487	5.10316
0.0189485	-0.0198194	5.21585	5.10382
0.0189485	-0.0185052	5.21421	5.10513
0.0186199	-0.0194908	5.21191	5.10218
0.0186199	-0.0191623	5.21224	5.09889
0.0189485	-0.0198194	5.21618	5.09758
0.019277	-0.0194908	5.22078	5.09791
0.0199341	-0.0198194	5.22144	5.09988
0.019277	-0.0185052	5.22078	5.10185
0.0202626	-0.0185052	5.21815	5.10119
0.0196056	-0.0185052	5.21454	5.10119
0.0196056	-0.0185052	5.21257	5.10251
0.0202626	-0.0178481	5.21553	5.10349
0.0202626	-0.0178481	5.21914	5.10415
0.0209197	-0.0178481	5.2198	5.10513
0.0212483	-0.0178481	5.21783	5.10513
0.0205912	-0.0168625	5.2175	5.10448
0.0209197	-0.0178481	5.21881	5.10382
0.0212483	-0.0185052	5.21914	5.10382
0.0212483	-0.0168625	5.21815	5.10152
0.0215768	-0.0175196	5.21947	5.09988
0.0209197	-0.0178481	5.22144	5.10086
0.0209197	-0.0168625	5.22374	5.10119
0.0212483	-0.017191	5.22374	5.10316
0.0212483	-0.0175196	5.22013	5.10283
0.0212483	-0.017191	5.21947	5.10152
0.0212483	-0.0175196	5.21947	5.10119
0.0209197	-0.017191	5.22013	5.10185
0.0205912	-0.0175196	5.22275	5.10053
0.0215768	-0.0168625	5.22538	5.10119
0.0212483	-0.0162054	5.22867	5.10152
0.0212483	-0.0175196	5.229	5.10152
0.0209197	-0.0168625	5.22768	5.10316
0.0209197	-0.0168625	5.22473	5.10513
0.0225624	-0.0168625	5.22243	5.10513
0.0205912	-0.0168625	5.2221	5.10382
0.0215768	-0.017191	5.22473	5.10316
0.0219054	-0.017191	5.22768	5.10415
0.0212483	-0.017191	5.22834	5.10513
0.0209197	-0.017191	5.2267	5.10645
0.0212483	-0.0178481	5.22703	5.10546
0.0219054	-0.017191	5.22703	5.10546
0.0215768	-0.0181767	5.22801	5.10579
0.0212483	-0.017191	5.22801	5.10645
0.0222339	-0.0168625	5.22703	5.10809
0.0209197	-0.016534	5.22538	5.10612
0.0209197	-0.0162054	5.22505	5.10316
0.0222339	-0.0158769	5.22735	5.10283
0.0222339	-0.016534	5.22965	5.10185
0.0222339	-0.0175196	5.22965	5.10152
0.0212483	-0.0158769	5.22998	5.10316
0.0215768	-0.017191	5.2313	5.10448
0.0212483	-0.0178481	5.2313	5.10513
0.0212483	-0.0178481	5.22998	5.10513
0.0215768	-0.0181767	5.22768	5.10283
0.0222339	-0.0175196	5.22801	5.09889
0.0209197	-0.0185052	5.23031	5.09823
0.0205912	-0.0178481	5.23097	5.09823
0.0199341	-0.0181767	5.22965	5.09922
0.0199341	-0.0185052	5.22867	5.10053
0.0202626	-0.0188337	5.22768	5.10251
0.019277	-0.0181767	5.22703	5.10481
0.0205912	-0.0188337	5.22867	5.10513
0.0212483	-0.0178481	5.23031	5.10579
0.019277	-0.0181767	5.23261	5.10579
0.0202626	-0.0191623	5.23392	5.10612
0.0199341	-0.0191623	5.23327	5.10382
0.0199341	-0.0191623	5.2313	5.10251
0.0196056	-0.0194908	5.23064	5.10053
0.0196056	-0.0188337	5.23195	5.10152
0.0196056	-0.0191623	5.23294	5.10349
0.0199341	-0.0191623	5.23195	5.10513
0.019277	-0.0181767	5.23064	5.10579
0.0199341	-0.0191623	5.23162	5.10579
0.0199341	-0.0194908	5.23524	5.10513
0.0199341	-0.0198194	5.23852	5.10481
0.0199341	-0.0191623	5.2405	5.10251
0.0202626	-0.0188337	5.24115	5.10086
0.0202626	-0.0185052	5.23984	5.10086
0.0202626	-0.0188337	5.23951	5.10283
0.0199341	-0.0191623	5.2382	5.10251
0.0202626	-0.0178481	5.23754	5.10185
0.0212483	-0.0181767	5.23721	5.10119
0.0202626	-0.0185052	5.23655	5.10218
0.0205912	-0.0188337	5.23524	5.10218
0.0209197	-0.0191623	5.23754	5.10021
0.0209197	-0.0181767	5.23984	5.09856
0.0205912	-0.0185052	5.23984	5.09922
0.0209197	-0.0175196	5.23787	5.10251
0.0209197	-0.0178481	5.23721	5.10448
0.0199341	-0.0178481	5.23885	5.10283
0.0205912	-0.0178481	5.23951	5.10283
0.0205912	-0.0185052	5.23951	5.10349
0.0199341	-0.0181767	5.23951	5.10316
0.0205912	-0.0178481	5.2405	5.10152
0.0209197	-0.0178481	5.2405	5.09988
0.0212483	-0.0188337	5.24017	5.09988
0.0209197	-0.0178481	5.23984	5.09922
0.0209197	-0.0181767	5.24017	5.09922
0.0202626	-0.0178481	5.24247	5.10119
0.0212483	-0.0185052	5.24378	5.10185
0.0212483	-0.0188337	5.24345	5.10152
0.0209197	-0.0181767	5.24247	5.10218
0.0199341	-0.0175196	5.2428	5.10251
0.0202626	-0.0178481	5.24312	5.10185
0.0205912	-0.0178481	5.24444	5.10185
0.0209197	-0.0181767	5.24312	5.10481
0.0209197	-0.0175196	5.24378	5.10579
0.0205912	-0.0181767	5.2451	5.10448
0.0212483	-0.0181767	5.24575	5.10283
0.0219054	-0.0178481	5.24805	5.10053
0.0215768	-0.0175196	5.24707	5.10053
0.0215768	-0.0181767	5.24345	5.10185
0.0205912	-0.0181767	5.2428	5.10349
0.0205912	-0.0178481	5.24444	5.10481
0.0209197	-0.0181767	5.24641	5.10283
0.0202626	-0.0181767	5.24772	5.10152
0.0215768	-0.0175196	5.24871	5.09988
0.0212483	-0.0175196	5.24904	5.09988
0.0209197	-0.0175196	5.24674	5.09988
0.0209197	-0.017191	5.2474	5.09922
0.0212483	-0.0168625	5.24772	5.09856
0.0222339	-0.0168625	5.24937	5.09955
0.0215768	-0.0168625	5.25167	5.09955
0.0215768	-0.0155483	5.25232	5.09955
0.0222339	-0.016534	5.25002	5.10086
0.022891	-0.017191	5.24904	5.10218
0.0222339	-0.0162054	5.24937	5.10283
0.0212483	-0.017191	5.24904	5.10349
0.0215768	-0.0168625	5.24937	5.10481
0.0215768	-0.0178481	5.24838	5.10448
0.0215768	-0.0168625	5.24937	5.10612
0.0222339	-0.016534	5.25134	5.10645
0.0215768	-0.016534	5.25364	5.10382
0.0222339	-0.0178481	5.25462	5.10152
0.0205912	-0.0168625	5.25265	5.09955
0.0212483	-0.0181767	5.25068	5.09791
0.0212483	-0.0175196	5.25199	5.09955
0.0205912	-0.0178481	5.25364	5.10251
0.0215768	-0.0181767	5.25429	5.10513
0.0209197	-0.0178481	5.25495	5.10711
0.0209197	-0.0181767	5.25462	5.10645
0.0209197	-0.0188337	5.25495	5.10283
0.0202626	-0.0178481	5.25627	5.10119
0.0209197	-0.0188337	5.25692	5.10086
0.0209197	-0.0188337	5.25758	5.10251
0.0205912	-0.0185052	5.25692	5.10481
0.0205912	-0.0188337	5.25659	5.10481
0.0199341	-0.0188337	5.25692	5.10218
0.0205912	-0.0194908	5.25561	5.10152
0.0205912	-0.0188337	5.25429	5.10283
0.0209197	-0.0188337	5.25364	5.10316
0.0205912	-0.0191623	5.25429	5.10415
0.0209197	-0.0188337	5.25429	5.10415
0.0209197	-0.0201479	5.25429	5.10513
0.0209197	-0.0188337	5.25594	5.10382
0.0209197	-0.0194908	5.25627	5.10021
0.0202626	-0.0194908	5.25692	5.09889
0.0209197	-0.0185052	5.25725	5.09856
0.0205912	-0.0191623	5.25659	5.09922
0.0202626	-0.0191623	5.25495	5.10086
0.0205912	-0.0191623	5.25364	5.10152
0.0205912	-0.0191623	5.25462	5.10053
0.0205912	-0.0191623	5.25692	5.10053
0.0196056	-0.0194908	5.25824	5.10152
0.0196056	-0.0191623	5.25791	5.10283
0.019277	-0.0191623	5.25889	5.10349
0.0199341	-0.0191623	5.26021	5.10349
0.0196056	-0.0185052	5.26087	5.10382
0.019277	-0.0191623	5.26251	5.10283
0.0202626	-0.0194908	5.26481	5.10251
0.0199341	-0.0191623	5.26514	5.10086
0.0202626	-0.0188337	5.26415	5.10086
0.0199341	-0.0194908	5.26284	5.10316
0.0199341	-0.0194908	5.26087	5.10349
0.019277	-0.0188337	5.26349	5.10448
0.0202626	-0.0188337	5.26547	5.10415
0.0196056	-0.0191623	5.26514	5.10283
0.0205912	-0.0181767	5.26481	5.10251
0.0199341	-0.0181767	5.26514	5.10251
0.0205912	-0.0185052	5.26678	5.10218
0.0202626	-0.0188337	5.26514	5.10316
0.0209197	-0.0188337	5.26481	5.10382
0.0202626	-0.0185052	5.26612	5.10349
0.0202626	-0.0178481	5.26908	5.10218
0.0205912	-0.0188337	5.27072	5.10119
0.0205912	-0.0175196	5.26941	5.10053
0.0212483	-0.0175196	5.26612	5.09988
0.0205912	-0.0181767	5.26547	5.09823
0.0215768	-0.0185052	5.26514	5.10021
0.0212483	-0.017191	5.26678	5.10218
0.0212483	-0.0178481	5.26678	5.10349
0.0212483	-0.0185052	5.26744	5.10513
0.0205912	-0.0178481	5.26842	5.10612
0.0205912	-0.0178481	5.26875	5.10743
0.0209197	-0.0181767	5.27072	5.10645
0.0212483	-0.017191	5.27171	5.10546
0.0219054	-0.017191	5.27138	5.10448
0.0215768	-0.0178481	5.26875	5.10152
0.0212483	-0.0178481	5.26744	5.09988
0.0212483	-0.0178481	5.26974	5.10053
0.0212483	-0.017191	5.27269	5.10185
0.0212483	-0.0181767	5.27335	5.10251
0.0212483	-0.0175196	5.27401	5.10349
0.0212483	-0.0188337	5.27434	5.10251
0.0209197	-0.0181767	5.27401	5.10185
0.0212483	-0.0181767	5.27499	5.10185
0.0209197	-0.0185052	5.27434	5.10218
0.0202626	-0.0185052	5.27302	5.10283
0.0209197	-0.0198194	5.27335	5.10218
0.0205912	-0.0181767	5.27565	5.10283
0.0205912	-0.0185052	5.27565	5.10448
0.0205912	-0.0185052	5.27499	5.10349
0.0202626	-0.0178481	5.27368	5.10119
0.0212483	-0.0191623	5.27138	5.10185
0.0199341	-0.0185052	5.27072	5.10283
0.0199341	-0.0178481	5.27171	5.10448
0.0205912	-0.0185052	5.27434	5.10513
0.0205912	-0.0185052	5.27696	5.10481
0.0212483	-0.0185052	5.27762	5.10546
0.0205912	-0.0191623	5.27795	5.10743
0.0202626	-0.0185052	5.27795	5.10842
0.0202626	-0.0181767	5.27565	5.10809
0.0196056	-0.0191623	5.27499	5.10513
0.0196056	-0.0191623	5.27795	5.10021
0.0199341	-0.0198194	5.27959	5.09725
0.0189485	-0.0198194	5.28124	5.09856
0.0202626	-0.0194908	5.27959	5.10053
0.0196056	-0.0201479	5.27696	5.10316
0.019277	-0.0194908	5.27532	5.10185
0.0189485	-0.0198194	5.27696	5.10053
0.0189485	-0.0194908	5.27894	5.10053
0.0182914	-0.0194908	5.28091	5.10218
0.0189485	-0.0198194	5.28386	5.10119
0.0182914	-0.0204765	5.28551	5.09955
0.0182914	-0.020805	5.28485	5.09791
0.0182914	-0.0204765	5.28222	5.09692
0.0179629	-0.0204765	5.28156	5.09988
0.0186199	-0.0214621	5.28124	5.10349
0.0182914	-0.0211335	5.28025	5.10513
0.0186199	-0.0214621	5.28058	5.10382
0.0179629	-0.0214621	5.28058	5.10251
0.0173058	-0.0221192	5.28222	5.10185
0.0173058	-0.0217906	5.28321	5.10251
0.0169772	-0.0211335	5.28288	5.10283
0.0176343	-0.0221192	5.28025	5.10316
0.0169772	-0.0217906	5.27795	5.10349
0.0166487	-0.020805	5.27696	5.10283
0.0166487	-0.0217906	5.27992	5.10251
0.0169772	-0.0217906	5.28156	5.10185
0.0169772	-0.0214621	5.28255	5.10152
0.0169772	-0.0211335	5.28321	5.10152
0.0169772	-0.0221192	5.28518	5.09922
0.0176343	-0.0214621	5.28748	5.09889
0.0179629	-0.0211335	5.28715	5.10185
0.0173058	-0.0211335	5.28452	5.10382
0.0173058	-0.0211335	5.28419	5.10415
0.0176343	-0.0217906	5.28616	5.10283
0.0173058	-0.0211335	5.28912	5.10152
0.0179629	-0.0211335	5.28814	5.10251
0.0176343	-0.0214621	5.28452	5.10283
0.0173058	-0.0211335	5.28288	5.10185
0.0173058	-0.0211335	5.28321	5.10021
0.0176343	-0.0211335	5.28584	5.09922
0.0179629	-0.0214621	5.28584	5.09856
0.0176343	-0.0204765	5.28584	5.09856
0.0186199	-0.020805	5.28649	5.10053
0.0179629	-0.0211335	5.28715	5.10349
0.0179629	-0.0204765	5.28682	5.10185
0.0182914	-0.0198194	5.28781	5.09955
0.0182914	-0.0204765	5.28879	5.09988
0.0182914	-0.020805	5.29109	5.10086
0.0189485	-0.0204765	5.29109	5.10152
0.019277	-0.0198194	5.29011	5.10349
0.022891	-0.0277044	5.29011	5.10251
0.0242051	-0.0290185	5.29142	5.10185
0.0242051	-0.0290185	5.29273	5.10021
0.0238766	-0.0290185	5.29405	5.09988
0.0245337	-0.0283614	5.29273	5.10251
0.0238766	-0.0277044	5.29208	5.10481
0.0238766	-0.0277044	5.29142	5.10382
0.0238766	-0.0270473	5.29241	5.10086
0.0242051	-0.0277044	5.29503	5.10021
0.0238766	-0.0270473	5.29635	5.10086
0.0245337	-0.0277044	5.29536	5.10152
0.0235481	-0.0277044	5.29339	5.10185
0.0238766	-0.0283614	5.29241	5.10218
0.0245337	-0.0280329	5.29503	5.10415
0.0242051	-0.0277044	5.29635	5.10546
0.0245337	-0.0267187	5.29733	5.10481
0.0242051	-0.0270473	5.29668	5.10349
0.0245337	-0.0270473	5.29635	5.10251
0.0251908	-0.0270473	5.29536	5.10448
0.0248622	-0.0263902	5.29503	5.10678
0.0248622	-0.0263902	5.29602	5.10776
0.0251908	-0.0267187	5.29865	5.10612
0.0248622	-0.0260616	5.29963	5.10415
0.0248622	-0.0263902	5.29832	5.10349
0.0215768	-0.0221192	5.29602	5.10251
0.0242051	-0.0260616	5.29569	5.10053
0.0202626	-0.020805	5.29799	5.10119
0.0202626	-0.020805	5.29898	5.10283
0.0205912	-0.0204765	5.29832	5.10349
0.0196056	-0.0201479	5.29701	5.10612
0.0251908	-0.0254046	5.29668	5.10579
0.0196056	-0.0204765	5.29635	5.10382
0.0202626	-0.0211335	5.29602	5.10283
0.0196056	-0.0211335	5.29766	5.10316
0.0199341	-0.0224477	5.29963	5.10448
0.0189485	-0.0211335	5.29963	5.10349
0.0202626	-0.0214621	5.29996	5.10283
0.0196056	-0.0227762	5.30128	5.10448
0.0186199	-0.0217906	5.30226	5.10481
0.0196056	-0.0217906	5.30226	5.10218
0.0205912	-0.0234333	5.30259	5.09988
0.019277	-0.0211335	5.30423	5.09955
0.019277	-0.0214621	5.30621	5.10053
0.0186199	-0.020805	5.30588	5.10283
0.019277	-0.0214621	5.30588	5.10316
0.0179629	-0.020805	5.30588	5.10251
0.0196056	-0.0204765	5.30456	5.10021
0.0186199	-0.0211335	5.30423	5.10053
0.0182914	-0.020805	5.30456	5.10283
0.0182914	-0.0211335	5.30456	5.10481
0.0186199	-0.0211335	5.30489	5.10513
0.0176343	-0.020805	5.30522	5.10579
0.0186199	-0.0214621	5.30423	5.10513
0.0173058	-0.0214621	5.30292	5.10251
0.0182914	-0.0221192	5.30358	5.10218
0.0182914	-0.020805	5.30522	5.10119
0.0179629	-0.0204765	5.30555	5.09988
0.0179629	-0.0211335	5.30456	5.10053
0.0179629	-0.0204765	5.30555	5.09955
0.0186199	-0.020805	5.30489	5.09856
0.0186199	-0.0214621	5.30522	5.10119
0.0186199	-0.0211335	5.30785	5.10283
0.0182914	-0.020805	5.30883	5.10152
0.0182914	-0.0204765	5.30949	5.09988
0.0179629	-0.0204765	5.30851	5.10053
0.0176343	-0.020805	5.30719	5.10185
0.0176343	-0.0214621	5.30653	5.10251
0.0179629	-0.0217906	5.30719	5.10283
0.0182914	-0.0204765	5.30818	5.10316
0.0176343	-0.0211335	5.30949	5.10448
0.0176343	-0.020805	5.31048	5.10546
0.0186199	-0.0201479	5.3131	5.10612
0.0186199	-0.0214621	5.31376	5.10678
0.0176343	-0.020805	5.3131	5.10645
0.0182914	-0.0217906	5.31376	5.10349
0.0179629	-0.0201479	5.31409	5.10021
0.0182914	-0.0214621	5.31212	5.09922
0.0186199	-0.020805	5.31081	5.10021
0.0182914	-0.0211335	5.31113	5.10218
0.0179629	-0.020805	5.31113	5.10349
0.0189485	-0.0211335	5.31048	5.10645
0.0186199	-0.0204765	5.31146	5.10776
0.0189485	-0.0211335	5.31212	5.10678
0.0179629	-0.0201479	5.31278	5.10448
0.0186199	-0.0198194	5.31212	5.10152
0.0179629	-0.0204765	5.31212	5.09922
0.0179629	-0.020805	5.31146	5.10119
0.0189485	-0.0204765	5.31146	5.10316
0.0186199	-0.020805	5.31146	5.10218
0.0182914	-0.0204765	5.31278	5.10251
0.0182914	-0.0204765	5.31442	5.10349
0.0186199	-0.0204765	5.31343	5.10448
0.0189485	-0.0204765	5.3131	5.10349
0.0182914	-0.020805	5.31376	5.10119
0.0196056	-0.0214621	5.31376	5.10218
0.0189485	-0.0204765	5.31442	5.10382
0.019277	-0.020805	5.31409	5.10546
0.0199341	-0.0191623	5.31442	5.10415
0.019277	-0.0198194	5.31705	5.10415
0.0199341	-0.0191623	5.31935	5.10546
0.0186199	-0.0191623	5.31803	5.10382
0.0199341	-0.0198194	5.31606	5.10185
0.0196056	-0.0204765	5.31606	5.10218
0.019277	-0.020805	5.31803	5.10152
0.019277	-0.0211335	5.32132	5.10053
0.0189485	-0.0204765	5.32	5.10119
0.0189485	-0.0201479	5.31902	5.10316
0.019277	-0.020805	5.31869	5.10448
0.019277	-0.020805	5.31869	5.10316
0.019277	-0.0204765	5.31803	5.10283
0.0196056	-0.0201479	5.31902	5.10119
0.0202626	-0.0211335	5.31869	5.10053
0.0189485	-0.0204765	5.31869	5.10053
0.0196056	-0.0201479	5.31935	5.10185
0.0202626	-0.0204765	5.31968	5.10185
0.019277	-0.0204765	5.32	5.10283
0.019277	-0.0211335	5.32066	5.10415
0.0182914	-0.0198194	5.32263	5.10382
0.019277	-0.0201479	5.32263	5.10283
0.019277	-0.0211335	5.32165	5.10185
0.019277	-0.0204765	5.32033	5.09988
0.0232195	-0.0280329	5.32033	5.10053
